MovieId	MovieTitle	Year	MoviePlot	Synopsis	MoviePlotSummary
22114529	pingami	1994	kumaran is a social worker. captain vijay is an army captain who is on his annual leave and has come to stay with his maternal uncle who raised him and his sister after the untimely death of their parents. in a turn of events vijay sees kumaran injured from an accident and crying for help. he takes kumaran to a hospital but could not save his life. there develops a strong bond between kumaran and vijay which pulls him into finding out the accident was a preplanned murder. with the help of his friend kutti hassan he starts on a trail to find out the mystery behind the murder and in the midst finding out the missing links of his own life. as the film proceeds it is revealed that kumaran was murdered by the same people who killed vijays father. vijay finally takes revenge upon his enemies in his own method. meanwhile, he falls in love with kumarans daughter. he gets his sister who was in a charity home. the movie depicts the relation between two people even though they havent talked or met each other formally. it was well received by youth and family audiences. this was a commercial success	hero who is a military manb wants to take revenge for the murder of his family he comes to his native place for a holiday and some funny incidents at that time adds sweet to the story	there develops a strong bond between kumaran and vijay which pulls him into finding out the accident was a preplanned murder. as the film proceeds it is revealed that kumaran was murdered by the same people who killed vijays father.
1694467	the hairdresser's husband	1990	the film begins in a flashback from the titular character, antoine. we are introduced to his fixation with female hairdressers which began at a young age. the film uses flashbacks throughout and there are frequent parallels drawn with the past. though antoine tells mathilde that the past is dead, his life is evidence that on some level the past repeats itself. as a young boy he fantasised about a hairdresser who committed suicide and as a man in his 50s he begins an affair with a hairdresser which ends after ten years in her suicide. however there are differences, mathilde commits suicide because she is so happy she is afraid of the happiness she has found with antoine ending. we are unsure what antoine has done with his life we know, however, that he has fulfilled his childhood ambition to marry a haidresser. the reality proves to be every bit as wonderful as the fantasy and the two enjoy an enigmatic, enclosed and enchanting relationship. the final sequence shows antoine, in the salon, dancing to eastern music just as he has done throughout his life. his last line is the enigmatic comment that the hairdresser will return.	antoine has always been fascinated with a hairdressers delicate touch, the beguiling perfume and the figure of a woman with an opulent bosom, moreover, he knew that he would marry one, fulfilling his dream of a perfect and idealised love	as a young boy he fantasised about a hairdresser who committed suicide and as a man in his 50s he begins an affair with a hairdresser which ends after ten years in her suicide. however there are differences, mathilde commits suicide because she is so happy she is afraid of the happiness she has found with antoine ending.
33064024	the sword identity	2011	once upon a time in the southern chinese city of guancheng, there lived four families, each of them faithful keepers of martial arts. anyone who wanted to establish a new sect, or a new form of kung fu, had to fight his way through the familys gates. but when liang henlu requests a competition, he is rejected and driven out of town, his strange new weapon mistaken for a japanese sword and therefore forbidden by purist chinese masters as a foreign fighting device. liang is taken for a japanese pirate and forced to hide in a boat filled with gypsy dancers. after a series of fights prove liangs sword invincible, the guancheng masters start to question their assumptions regarding the weapons origins. they finally recognize that it is none other than the famous sword called made in china, which the celebrated general qi used in his glorious defeat of the japanese invasion.	during the ming dynasty one man will request a competition when his weapon is rejected after a series of fights he is determined to prove his sword is invincible	once upon a time in the southern chinese city of guancheng, there lived four families, each of them faithful keepers of martial arts.
26473841	hipsters	2008	melsa popular soviet communist name an abbreviation of marx, engels, lenin, stalin mels, a member of komsomol, helps break up a stilyagi party. he briefly meets and is intrigued by a hipster girl named polly, who invites him to hang out with her friends on broadway. mels is drawn to polly and seeks to win her over by becoming part of their world of colorful fashions, dancing, and loud music. he begins to adopt their fashions and even purchases a saxophone off the black market which he learns to play in the illicit jazz style. his old traditional communist friends shun him, but he remains refreshingly optimistic. through his jazz career he is able to woo polly and they consummate their relationship. after dating for a small while polly eventually reveals she is pregnant although not with his child. mels denies that the child is not his and insists they will raise the baby together. polly is kicked from her home by her mother and goes to live with mels and his family. the baby is born and is clearly not mels as it is born black, however mels and his family accepts the child despite this, though mels remains bitter and this affects his relationship to polly and in turn pollys relationship to their friendship circle.	young people struggle to do things their way in the 1950s	his old traditional communist friends shun him, but he remains refreshingly optimistic. the baby is born and is clearly not mels as it is born black, however mels and his family accepts the child despite this, though mels remains bitter and this affects his relationship to polly and in turn pollys relationship to their friendship circle.
26393161	dam 999	2011	the story encompasses around nine characters portraying nine variants of emotion and an outdated dam.cite web the story starts with vinay, who is a mariner and works in ships. one day he visits his native place, somewhere in kerala, with his son sam to meet his father shankaran. shankaran is a village doctor or vaidyan and is also a master in astrology and the ancient sciences. sam is a diabetic and vinay wanted to have him treated by his grandfather. another story line is that of the orphan meera, who has been staying with shankaran since her childhood, treated as his own daughter and who helps him treat various patients. vinay and meera share a special bond and love each other. but when shankaran studied their horoscopes, he learned that whenever they express their love towards each other, something terrible would happen. learning this meera sacrificed her love, and thus vinay married sandra who is a tv journalist. now after a long time when vinay returns home with his son, his special bond with meera develops again with meera reciprocating the feeling as well. on a parallel track, a corrupt mayor durai is fighting an issue of an old dam in his area. towards the end a leak is discovered inside the dam, and when a heavy storm and rains hit on the same day, a high alert is declared.	after many years two mariners return to homeland with the hope of a new beginning, little did they know about a disaster that would change their destiny	one day he visits his native place, somewhere in kerala, with his son sam to meet his father shankaran. vinay and meera share a special bond and love each other.
17991914	pink collar	2006	take hayden is a hard worker who hates office politics. haydens career has been defined by one small but lasting workplace fiasco that occurred years ago. trying to get back into the companys good graces, hayden must compete with her best friend claire for a promotion. claire is the ultimate competitor, and is determined to make vp by the time shes 30 but when she unexpectedly finds out shes pregnant, claire begins to wonder if a woman has to make a choice between career and motherhood. both women are under the watchful eye of eve, the ultimate political machine who isnt afraid to ruffle feathers to establish her place in the office hierarchy. then theres alix, the newbie whos got everything going for her beauty, an mba degree and minority status. as compassion and competition collide, all of these women must balance the wonderful, yet difficult, issues that arise when youre working with your friends.	a satirical look at female relationships in the workplace	both women are under the watchful eye of eve, the ultimate political machine who isnt afraid to ruffle feathers to establish her place in the office hierarchy.
10628838	veera	1994	muthu comes to the city from his village for a song contest. he meets ravikanth in the city and they both work hard for the song contest. muthu tells ravikanth about how he fell in love with devayani and how he got her to love him. devayani is the daughter of a song teacher in his village. he came to this contest so he could win the money and pay off the loan his mother had to the village leader. they both work together and end up winning the song contest. muthu then goes back to his village with joy and finds out a flood had come and meenas house had been destroyed, it was reported that her father and her body had not been found. muthu thinks that meena is dead, and is very sad. he then goes and gives the money to the village leader, paying off his mothers debt. his mother takes him to the city so that they can find a job and so that muthu can forget about meena. when they reach the city muthu finds out that his song was a big hit. therefore he had become very popular. the holder of the song contest calls on muthu to come work for him. muthu does not want to, but his mother persuades him. he then works for janakaraj and his daughter falls in love with muthu. muthu who is still in love with meena refused to marry janakarajs daughter. his mother says meena wont come back and she wishes to see his marriage. therefore he marries roja. soon after the marriage she has to go on a business trip to the usa. meena was in fact alive but has amnesia. muthus songs are playing on the radio and meena happens to hear it and she remembers again. she promptly gets on the bus to the city from a village where she was helping the fisherman who saved her life. she meets muthu at the recording studio. he is surprised and overjoyed but doesnt tell her about his marriage to roja selvamani. meena is then adamant to get married soon, so they both get married. he then juggles both of his lives. he nearly gets caught when both roja selvamani and muthu with meena go to the saree shop and bump into each other. so to prove that they are two different people he takes a photo and photoshops it to show two of him shaking hands. they then all believe muthu and veera are different people. a thief who muthu had caught and handed over to the police takes revenge by kidnapping his wives. the thief also knows that both are one person, and when he comes to save them it is revealed that both are one person. after he saves them both his wives fight over him, one says that he officially married her first while the other says that she fell in love first. his wives dont want to share. when he tries to explain they go away angrily. muthu then leaves the city to go back to his village. when he gets home he finds them both in his house. the film ends with them both holding his bag as he enters the house. www.veeratamilan.com	the hero falls in love with a girl and learns music for her the girls house is destroyed in a cyclone and the hero believes the girl is dead he goes to the city and marries another woman when his first love is alive and comes searching for him, fun ensues	muthu comes to the city from his village for a song contest. he meets ravikanth in the city and they both work hard for the song contest. he came to this contest so he could win the money and pay off the loan his mother had to the village leader. muthu then goes back to his village with joy and finds out a flood had come and meenas house had been destroyed, it was reported that her father and her body had not been found. his mother takes him to the city so that they can find a job and so that muthu can forget about meena. the holder of the song contest calls on muthu to come work for him. muthu who is still in love with meena refused to marry janakarajs daughter.
14421091	cirque du freak: the vampire's assistant	2009	plot darren shan and his best friend, steve leonard, go to a traveling freak show and steve recognizes one of the performers as a vampire. steve goes to see the vampire, larten crepsley, after the show and tries to convince him to turn him into a vampire. crepsley insists that becoming a vampire means having to give up any hope of a normal life, and gavner purl notes that children arent supposed to become vampires anyway. steve then reveals that he hates his life, and wants to be a vampire more than anything else. crepsley reluctantly tests steves blood, but quickly spits it out, saying he has bad blood. steve furiously swears revenge on crepsley and leaves. darren, who is hiding in the cupboard after stealing crepsleys spider, madam octa, overhears the whole thing. when crepsley realizes that madam octa has been stolen, darren flees from the theater with crepsley hot on his trail. outside there is a limo waiting for him, which he is told to get into. inside he meets desmond tiny and mad vampaneze murlough ray stevenson. murlough is unimpressed with darren, but mr. tiny is certain he has great potential. they drop darren off at his house where he sneaks back into his room. the next day at school, darren tries to take a look at madam octa, but steve catches him and tries to get a close look at her while holding her cage. the bell rings, startling steve and making him drop the cage, and she escapes. as madam octa tries to escape the school she creates chaos and steve chases her, trying to kill her, and darren follows after trying to save her. at the last moment madam octa slips into steves shirt, bites him, and makes good her escape. madam octas poisonous bite leaves steve in the hospital, and it is likely he will not survive. darren then goes to crepsley to ask for the antidote and is offered a deal by him. crepsley will keep darren safe from mr. tiny and give him the antidote if darren becomes a half vampire and crepsleys vampire assistant. they administer the antidote to steve at the hospital, after which darren, who still wishes to be rid of crepsley, sounds the hospital alarm, forcing crepsley to leave without him. even as a half vampire, darren finds continuing with a normal life too difficult. after nearly attacking his sister out of bloodlust, darren agrees to leave his family and go to the cirque du freak with crepsley. he fakes his own death and a funeral is held for him. during the funeral, steve notices the scars on darrens fingers and realizes he has become a vampire. when crepsley digs up darrens grave they are attacked by murlough, who tries to kidnap darren and make him into a vampaneze. they lose murlough and return to the cirque. darren meets the snake boy, evra von, and rebecca jessica carlson, the monkey girl. meanwhile, steve is contemplating suicide. mr. tiny stops him and offers him a chance to become a vampaneze, like murlough. mr. tiny tells steve that he is neither a vampire nor a vampaneze, but someone with an interest in both. tiny learns darren has not fed on humans yet and sends vampaneze after him, knowing that he will be weak. darren escapes, so they kidnap rebecca and have evra tell darren to come home. meanwhile mr. tiny makes contact with steve and entices him to join his vampaneze by playing on his resentments and insecurities. steve is turned into half vampaneze and then he and murlough capture darrens family. darren arrives home to find his family missing and a flier for cirque du freak. darren arrives at the theater, where murlough and steve are waiting for him. they fight, but darren is weak from not feeding. crepsley arrives to fight murlough. rebecca frees herself, while mr. tiny watches from the balcony. rebecca offers darren some of her blood. he eventually agrees and fights with steve using his new powers. crepsley stabs murlough and with his dying words murlough declares that the truce between the two clans is broken. steve and darren continue to fight, but tiny stops them and turns murlough into a little person. tiny and steve then leave. darrens family are hypnotized to have forgotten what happened to them. left by themselves, rebecca and darren then share a long heartfelt kiss before being interrupted by mr. crepsley. crepsley gives darren his own coffin, and darren accepts his new life as a member of the cirque du freak.	teenager darren shan meets a mysterious man at a freak show who turns out to be a vampire after a series of events, darren must leave his normal life and go on the road with the cirque du freak and become a vampire	tiny and give him the antidote if darren becomes a half vampire and crepsleys vampire assistant. after nearly attacking his sister out of bloodlust, darren agrees to leave his family and go to the cirque du freak with crepsley. when crepsley digs up darrens grave they are attacked by murlough, who tries to kidnap darren and make him into a vampaneze. tiny stops him and offers him a chance to become a vampaneze, like murlough. tiny tells steve that he is neither a vampire nor a vampaneze, but someone with an interest in both. steve is turned into half vampaneze and then he and murlough capture darrens family. darren arrives at the theater, where murlough and steve are waiting for him. crepsley arrives to fight murlough. steve and darren continue to fight, but tiny stops them and turns murlough into a little person. tiny and steve then leave.
6721185	go fish	1994	max is a young lesbian student in chicago who has gone ten months without having sex. she and her roommate and college professor kia are in a coffee shop when they run into ely, a hippieish woman with long braided hair, whom max initially dismisses. max and ely do end up going to a movie together. after the movie they return to elys place and, after some flirtatious conversation, they kiss. suddenly a call comes in from elys partner kate, with whom ely has been in a long distance relationship for more than two years, which puts a bit of a damper on things. ely decides to cut off all her hair, ending up with a very short butch style. she runs into max in a bookstore and max almost does not recognize her. kias girlfriend evy returns home. her ex boyfriend junior is there. evys mother confronts her, saying that junior told her that he had spotted evy at a gay bar. evys mother kicks her out and evy flees to kias place and max invites her to live with them. ely and her roommate daria throw a dinner party and, after a spirited game of i never, max and ely reconnect. they make plans to go out again and then begin kissing. they have several phone conversations, in the course of which ely reveals that shes sort of broken up with kate. they get together for a second date but they never make it out of the apartment. max ends up trimming elys fingernails. this turns into foreplay and they have sex. intercut with the closing credits are shots and short scenes of max and elys burgeoning relationship.	max is a trendy, pretty, young lesbian, who is having trouble finding love a friend sets her up with ely, whom max likes, but ely is frumpy, homely, and older nor do they have much in common can max learn to look past the packaging	she and her roommate and college professor kia are in a coffee shop when they run into ely, a hippieish woman with long braided hair, whom max initially dismisses. after the movie they return to elys place and, after some flirtatious conversation, they kiss. evys mother kicks her out and evy flees to kias place and max invites her to live with them.
6531454	revolt of the zombies	1936	on the franco austrian frontier during world war i, an oriental priest, chaplain of a french colonial regiment, is condemned to life imprisonment because he possesses the power to turn men into zombies. in his prison cell, the priest prepares to burn a parchment containing the location of the secret formula. colonel mazovia kills the priest and takes the partially burned parchment. after the war, an expedition of representatives from the allied countries with colonial interests are sent to cambodia to find and destroy forever the so called secret of the zombies. the group includes colonel mazovia a student of dead languages, armand louque englishman clifford grayson general duval and his daughter claire. armand falls in love with claire, who accepts his proposal of marriage to spite clifford, whom she really loves. later, when claire runs to cliff for comfort following an accident, armand breaks the engagement, leaving her free to marry cliff. further accidents caused by mazovia result in the natives refusing to work, forcing the expedition to return to phnom penh. armand finds a clue which he had overlooked before and returns to angkor against orders. after viewing an ancient ceremony at a temple, armand follows one of the servants of a high priest out of the temple, through a swamp, to a mysterious bronze doorway. when the servant leaves, armand goes through the door to a room paneled in bronze, with an idol holding a gong. he accidentally strikes the gong, and a panel in the wall opens, revealing a small metal tablet. he translates the inscription and realizes that it is the secret for which they have all been looking. he alone now has the power to make zombies out of people, and begins with a practice run on his servant before using his zombie powers in an attempt to coerce the fickle claire in the movies climax.	an international expedition is sent into cambodia to destroy an ancient formula that turns men into zombies	later, when claire runs to cliff for comfort following an accident, armand breaks the engagement, leaving her free to marry cliff. when the servant leaves, armand goes through the door to a room paneled in bronze, with an idol holding a gong.
10388058	arise, my love	1940	notable for its interventionist message, it tells the love story of a pilot and lady journalist who meet in the latter days of the spanish civil war and follows them through the early days of world war ii. filming began in june 1940 and the script was continuously updated to incorporate actual events, such as the sinking of the s.s. athenia and the signing of the armistice between france and germany in the forest of compigne. the character of augusta nash was, seemingly, based on that of martha gellhorn.	a dashing pilot and a vivacious reporter have romantic and dramatic adventures in europe as world war ii begins	
9652328	as young as you feel	1951	when printer john r. hodges is forced to retire at age 65 because of a company policy, he decides to do something about it. dyeing his hair black, he poses as harold p. cleveland, the president of his former employers parent company and goes on an inspection tour of his old workplace, with the firms nervous, mystified executives in tow. while walking around the plant, hodges runs into joe elliott, the boyfriend of his granddaughter alice, and winks at him to let him in on the joke. afterward, hodges complains about the lack of experienced older employees, causing company president louis mckinley to promise to rescind the retirement policy and rehire all those affected by it within the past year. however, before he can depart, hodges finds that mckinley has arranged for him to address the local chamber of commerce. hodges is up to the challenge, delivering a rousing speech about the virtues of the older worker. he receive a standing ovation, the newspapers praise him, and even the stock market rises on the optimism generated. hodges is taken to dinner by mckinley and his neglected wife lucille. mckinley, it turns out, is more interested in his curvaceous private secretary harriet. hodges has a wonderful time, dancing the night away with lucille. swept away by his compliments and attention, she fancies herself in love with him. later that night, she tells her dumbfounded husband that she wants a divorce. meanwhile, joe is unable to convince anybody that cleveland is actually an impostor. frank erickson, his rival for a promotion, and the entire hodges family son george, daughter in law della, and alice all think joe is crazy. however, when hodges returns home with his dyed hair, joe is vindicated. since hodges will be exposed anyway, della proposes that joe turn him in so that he can get the promotion, but joe refuses to do it. the next day, erickson finally believes joe and tries to warn their mutual boss horace gallagher, but gallagher thinks erickson is mentally unstable and gives the promotion to joe. this enables joe to finally propose to alice. meanwhile, the real harold cleveland is in an awkward position. the speech has done wonders for his and his companys image and even raised the price of the companys stock, but he is unsure of his impostors motives. when mckinley discovers hodges identity and informs cleveland, he decides to pay him a visit. lucille gets there first, but hodges tells her he will not come between a man and his wife, and that he suspects she is still in love with her husband. mckinley barges in and apologizes to his wife the happy couple kiss and make up. when cleveland meets hodges, he is reassured that the old man has no sinister intentions. cleveland is so impressed that he offers hodges a job advising him on public relations, but gets turned down.	a 65 year old printer hatches an elaborate scheme to avoid forced retirement	afterward, hodges complains about the lack of experienced older employees, causing company president louis mckinley to promise to rescind the retirement policy and rehire all those affected by it within the past year. hodges is taken to dinner by mckinley and his neglected wife lucille. frank erickson, his rival for a promotion, and the entire hodges family son george, daughter in law della, and alice all think joe is crazy. since hodges will be exposed anyway, della proposes that joe turn him in so that he can get the promotion, but joe refuses to do it. lucille gets there first, but hodges tells her he will not come between a man and his wife, and that he suspects she is still in love with her husband.
5930384	black snake moan	2006	the film centers on two main characters lazarus, a deeply religious farmer and former blues guitarist, and rae, a young nymphomaniac. lazaruss wife and his brother were having an affair, which has left him a bitter and angry man. raes boyfriend ronnie leaves for deployment with the 196th field artillery brigade, tennessee national guard, and in his absence, she has bouts of promiscuity and drug use. during one of raes binges, ronnies friend gill tries to take advantage of her. she laughs at his advances, comparing him unfavorably with another man, and he severely beats her. believing shes dead, gill dumps rae and leaves her for dead, barefoot by the side of the road and drives away. lazarus discovers rae unconscious in the road the next morning and brings her home to nurse her back to health. lazarus goes to see tehronne and learns of her promiscuity. over the course of several days, rae, delirious with fever, occasionally wakes up and tries to flee from lazarus. he tethers her to the radiator with a heavy chain to keep her from running away. after rae regains her wits, lazarus announces that it is his spiritual duty to heal her of her sinful ways and refuses to release her until he does so. rae makes several attempts to escape, and even briefly has sex with a teenage boy who helps out on lazarus farm. she eventually comes to tolerate her position. lazarus buys her a conservative dress to wear, plays guitar for her, and feeds her home cooked meals. lazarus pastor and close friend, r.l., visits lazarus at his house and discovers that lazarus is imprisoning rae. the pastor tries to reason with lazarus and the group shares a meal. meanwhile, ronnie returns to town after being discharged from the national guard due to his severe anxiety disorder. while searching for rae, who has disappeared, he meets gill, who informs him that rae cheats on him whenever he is out of town. ronnie attacks gill, steals his truck, and continues searching for rae. in the morning, lazarus frees rae, having decided that he has no authority to pass judgment on her. rae chooses to stay with lazarus of her own will. later, rae and lazarus take a trip into town, where rae confronts her mother about the sexual abuse she suffered at the hands of her mothers partner. meanwhile, lazarus has formed a budding romance with the local pharmacist, angela. he plays a blues concert at a local bar, which rae attends. ronnie spots rae and follows her to lazarus house. he confronts the pair with a pistol, but lazarus talks him down and summons the pastor. ronnie and rae decide that they are stronger together than apart and get married. while driving away, ronnie suffers a panic attack and rae begins to break down, but together they overcome their afflictions.	a god fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it	raes boyfriend ronnie leaves for deployment with the 196th field artillery brigade, tennessee national guard, and in his absence, she has bouts of promiscuity and drug use. during one of raes binges, ronnies friend gill tries to take advantage of her. believing shes dead, gill dumps rae and leaves her for dead, barefoot by the side of the road and drives away. ronnie attacks gill, steals his truck, and continues searching for rae. while driving away, ronnie suffers a panic attack and rae begins to break down, but together they overcome their afflictions.
1482772	the gorgeous hussy	1936	in 1823 washington, major oneal and his daughter margaret peggy oneal run an inn that is frequented by politicians. peggys outspoken and astute opinions have earned the admiration of men such as andrew jackson and daniel webster. virginia senator john randolph, with whom peggy is secretly in love, seems only to regard her as a child. when new inn resident bow timberlake robert taylor refers to peggy as a tavern girl, however, john slaps him. bow soon falls in love with peggy himself and proposes, but she refuses, then goes to johns room one night to confess her love for him. he sends her away, thinking that she is too young and does not really mean it, but begins to have a change of heart. when he finally realizes that they are both in love, however, he learns from bow that peggy has finally consented to marry him. peggy again talks to john about their future, but john again rejects her, thinking that the younger bow would be a more suitable husband. because he is an officer on the uss, bow must leave for a three month tour of duty shortly after their wedding. when the constitution returns to washington, peggy learns that bow has died. in 1828, jackson is elected president amid a campaign of mud slinging aimed at his beloved rachel, whom he inadvertently married before her divorce from her first husband was final. soon after the election, rachel dies after asking peggy to look after jackson. peggy then becomes the presidents official hostess and confidante, causing many of the washington political wives to gossip and snub her. at the same time, jackson comes under political fire from southerners such as randolph, who feels he has turned against them by his stand on state rights. at a ball, peggy is excited to see john after his five year absence from washington and asks him to dance with her before dinner. when her childhood friend, rowdy dow, wants to fight southern senator john c. calhoun frank conroy because of an insulting remark about peggy, however, she interrupts and asks him to dance instead. seeing rowdy and peggy dancing, john returns home, but is followed by peggy, who once again professes her love. this time, john admits his own love and the two plan to marry. soon after telling jackson what has happened, however, peggy realizes that differing political views will never allow her and john to be happy, and they part. a short time later, secretary of war john eaton, who has loved peggy for years, proposes. she is fond of him, and believes, like jackson, that marriage will bring her respectability. a year later, rowdy comes to visit and tells peggy that john randolph has been shot and is near death. she asks rowdy to take her to see her john, who was shot by sunderland, a southerner trying to prevent him from revealing to jackson a proposed violent rebellion. john dies contentedly after peggys visit. on the way back to washington, peggy and rowdys coach is accosted by sunderland, who demands safe passage to washington in exchange for not revealing that he has seen them. rowdy throws him out, but soon jacksons cabinet members and their wives come to him to demand that peggy be sent away from washington. when peggy arrives at the meeting, jackson lies by saying she was sent to see john randolph by him and that rowdy was asked by john eaton to accompany her. jackson then demands the resignation of his entire cabinet, except for eaton. this somewhat mirrors the actual events, known as the petticoat affair. finally, peggy, who knows that even jacksons kind lie will not lead to her acceptance in washington, asks him to send john eaton as the special envoy to spain where she knows that they will find contentment.	president andrew jacksons friendship with an innkeepers daughter spells trouble for them both	when the constitution returns to washington, peggy learns that bow has died. soon after the election, rachel dies after asking peggy to look after jackson. a short time later, secretary of war john eaton, who has loved peggy for years, proposes. a year later, rowdy comes to visit and tells peggy that john randolph has been shot and is near death. rowdy throws him out, but soon jacksons cabinet members and their wives come to him to demand that peggy be sent away from washington. when peggy arrives at the meeting, jackson lies by saying she was sent to see john randolph by him and that rowdy was asked by john eaton to accompany her.
772732	taking lives	2004	the film opens in the early 1980s where teenager martin asher is seen fleeing from home, taking a bus in canada. he befriends another teen on the bus, matt soulsby and the two talk about their plans for the future. when their bus breaks down, the two decide to rent a car and drive all the way to seattle. while matt is changing a flat tire, martin comments on how he and matt are both about the same height, and pushes matt in the way of an oncoming truck. he is last seen taking matts guitar and walking away singing in the fashion that matt had been in the car. twenty years later, a successful fbi profiler, illeana scott, is summoned to help out canadian law enforcement in montreal, to apprehend asher, who has been killing people for years and assuming their identities as he travels across north america. illeana has to adjust to working in a strange city with a police team that she does not really fit in with. meanwhile, mrs. asher, martins mother, claims she has recently seen her son in montreal and tells the police she truly believes martin is evil. the team meets with art salesman james costa, an eyewitness who saw asher kill his last victim. james makes a drawing of asher and, within a couple of days, ashers apartment is found. illeana discovers ashers next target is costa, so protecting him is priority number one. during the time they spend together, illeana and james begin to develop feelings for each other, though illeana refuses to become involved with him because of the ongoing case. after kidnapping costa with illeana in pursuit, asher supposedly dies in a car accident and the case is closed. as illeana is packing up in preparation to return home, costa visits her in her motel room. without saying anything, he undresses her and they make passionate love on a chest of drawers and the bed, surrounded by gruesome crime scene photos. the next morning, illeana awakes to find herself partly covered in costas blood. at first, she fears he is dead, but then he awakes and they discover he had merely popped the stitches in his arm that he needed following the accident. as costa has his stitches re sewn in the hospital, illeana is called down to the morgue as mrs. asher has come to identify the body presumed to be her son. the body turns out not to be her sons martin is still alive somewhere. an irritated mrs. asher leaves the morgue and gets into the elevator, but before illeana can follow her in, the doors shut. when they finally open, illeana sees james covered in blood, standing over a dead mrs. asher, realizing that costa is asher, and that asher killed the actual costa months ago. horrified by the discovery that she had slept with a serial killer, illeana almost faints as the police unsuccessfully try to prevent asher from escaping the hospital. illeana later returns to her motel room and frantically washes herself, in a state of manic disgust. an investigation shows that the man the real asher had identified as asher was really christopher hart, an art thief who did business with asher, and whom asher owed 80,000 to, but had nothing to do with the murders. the montreal police chase asher, but he escapes in a train station and disappears, and approaches his next victim, a traveling sports talent scout. after that, he calls illeana on the phone and taunts her. illeana admits to having consensual sex with asher and although it was after the investigation had been presumed closed she is still, consequently fired from the fbi. after carefully reviewing special agent scotts record with the bureau... the office of professional responsibility has issued a letter of termination citing egregious lack of judgment and conduct unbecoming of a federal agent. seven months later, illeana is living in a desolate farmhouse by herself in rural pennsylvania and looking heavily pregnant with ashers twin boys. one day as she sits alone in her home, she discovers asher has broken into her house. she frantically tries to escape, but asher quickly overpowers her and then reveals he has found all the guns she had hidden throughout the house. asher makes her tea and tells her they could start over and live together as a family, but a disgusted illeana tells him she does not want to. that these are not his babies that she is carrying, they are james costas babies and that she does not even know who he is. in fury, asher begins beating and choking her and eventually stabs her in her pregnant belly with a pair of scissors. illeana, seemingly unharmed by the stabbing, shocks asher by quickly stabbing him in the heart with the same scissors. as asher lies dying, illeana removes a prosthetic pregnant belly, and tells him the past seven months have been a carefully planned trap. the film ends with illeana calling the police, saying its over, and staring out her window.	an fbi profiler is called in by french canadian police to catch a serial killer who takes on the identity of each new victim	the film opens in the early 1980s where teenager martin asher is seen fleeing from home, taking a bus in canada. twenty years later, a successful fbi profiler, illeana scott, is summoned to help out canadian law enforcement in montreal, to apprehend asher, who has been killing people for years and assuming their identities as he travels across north america. asher, martins mother, claims she has recently seen her son in montreal and tells the police she truly believes martin is evil. the team meets with art salesman james costa, an eyewitness who saw asher kill his last victim. after kidnapping costa with illeana in pursuit, asher supposedly dies in a car accident and the case is closed. as costa has his stitches re sewn in the hospital, illeana is called down to the morgue as mrs. when they finally open, illeana sees james covered in blood, standing over a dead mrs. as asher lies dying, illeana removes a prosthetic pregnant belly, and tells him the past seven months have been a carefully planned trap.
26277570	jinx money	1948	pollack, an underworld gambler, is murdered, but before he dies he hides 50,000 that he just won gambling in a newspaper and kicks it under a car. the next day sach and slip are walking in the street and find the paper and the cash. gabe, who is a reporter, runs a story on them finding the money and the gangsters that pollack won the money from come looking for them. one by one they take the money from the boys and are immediately killed by the mysterious umbrella. eventually the boys get tired of having the money taken from them and people dying around them so they hand the money over to the police. the umbrella, not knowing that they boys no longer have the money, comes to collect it from them and is captured by the police who were staking the boys hideout waiting for the killer. after a short period of time the police return the money to the boys since no one has claimed it. they immediately hand over 38,000 to various charities that they promised the money to. just as they were celebrating an irs officer arrives and collects the remaining 12,000 for taxes and they are left broke and still owing louie 5.00. as they leave the sweet shop they see a 5.00 bill on the street and scramble for it, with slip finally getting it. but his possession of it does not last long as louie steps in and takes it to settle their tab with him.	a man wins 50,000 in a card game with gamblers, but is soon found dead and the money missing slip and sach find the money near where the body was discovered, and soon find themselves the target of both the police and the gamblers	eventually the boys get tired of having the money taken from them and people dying around them so they hand the money over to the police. the umbrella, not knowing that they boys no longer have the money, comes to collect it from them and is captured by the police who were staking the boys hideout waiting for the killer.
